Ano;Munic;Munícipio;Escolcod;NomeEscola;Indiv;Populacao;PIB;IDHM;PIBPer;INVperc;Turma;Alunos;Professores;Investimento;TAMesc;Numero_escolas_trabalha;Tipo_escola;Niveis_escola;Idade;Formação;Contrato;Tempo_Escola;Tempo_profissão;Hrs_semanais;Supervisiona;Licença_2semanas;Licença_ano;ISP;CACF;VSP;ARE;DED;ARS;AED;Engage;Exaust;Cynism
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;486;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;24;7;1;0;3;32;1;1;1;6,67;6,00;4,33;4,60;3,80;3,40;3,60;4,89;5,00;1,40
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;487;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;39;2;1;17;23;35;1;1;1;6,00;7,00;6,00;4,80;2,40;3,60;4,80;5,78;2,60;0,25
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;488;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;42;2;1;5;999;20;1;1;2;5,83;4,00;5,67;3,60;2,20;3,00;3,20;6,00;0,40;0,20
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;489;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;41;2;1;17;17;25;1;1;1;6,83;7,00;6,33;4,00;2,40;2,20;3,80;5,22;5,60;1,60
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;490;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;29;2;1;4;10;25;1;1;1;6,17;6,00;4,00;3,80;2,80;2,80;3,60;3,00;5,00;3,40
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;491;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;35;2;1;5;8;20;2;2;1;6,17;6,50;4,00;3,60;3,00;3,40;2,80;5,56;3,80;1,40
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;492;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;50;1;1;25;27;25;1;1;2;6,33;6,00;5,67;4,40;2,20;2,40;3,00;5,11;1,80;0,80
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;493;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;40;2;1;10;11;22;1;1;1;6,33;7,00;6,00;3,80;1,20;2,80;3,20;5,00;5,20;0,60
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;494;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;37;2;1;8;20;20;1;1;1;6,00;5,50;5,33;4,20;2,80;3,20;4,00;5,67;1,80;0,00
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;495;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;36;2;1;8;8;14;1;1;1;6,50;7,00;5,33;4,00;3,50;2,40;3,00;5,33;3,80;1,20
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;496;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;35;2;1;7;7;20;1;1;1;6,33;6,00;6,00;4,80;2,60;2,40;4,20;4,44;3,40;0,80
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;497;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;45;2;2;25;25;18;2;1;2;5,67;7,00;5,00;4,00;3,00;2,80;3,80;5,44;4,60;1,20
0,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;498;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;40;2;1;7;10;32;1;1;1;7,00;7,00;6,67;4,40;1,80;3,80;4,40;5,00;1,80;0,00
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;478;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;32;6;2;7;9;25;1;1;1;6,40;6,50;5,67;4,20;4,20;2,80;2,80;5,00;4,60;1,20
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;479;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;38;2;2;5;13;41;1;1;2;6,00;7,00;5,00;3,00;2,75;2,60;2,80;3,33;4,60;0,80
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;480;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;43;2;1;9;26;25;1;2;1;6,17;6,00;6,00;4,20;2,80;2,60;4,20;5,44;3,20;0,60
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;481;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;35;3;1;6;13;44;1;1;1;5,33;5,00;6,00;3,80;3,80;3,40;3,40;5,00;2,00;0,60
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;482;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;26;2;1;5;10;22;1;1;1;7,00;7,00;7,00;4,20;2,20;4,00;4,60;6,00;0,60;0,00
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;483;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;32;2;2;7;15;25;1;1;1;6,00;7,00;4,67;3,00;2,60;2,60;3,00;4,78;3,80;0,80
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;484;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;35;2;1;4;15;25;1;1;1;6,17;6,00;6,00;4,80;3,40;2,20;3,40;2,67;4,40;2,20
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;485;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;42;2;1;8;12;22;1;1;1;7,00;7,00;7,00;4,20;3,60;4,40;4,20;5,89;1,40;0,20
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;486;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;25;3;1;2;5;38;1;1;1;7,00;6,00;6,00;5,00;2,00;3,60;3,60;4,11;5,20;1,40
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;487;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;40;2;1;19;23;27;1;1;1;6,33;6,00;6,00;4,60;1,00;3,20;4,60;6,00;1,60;0,20
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;488;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;45;2;1;8;999;27;1;1;2;6,83;6,00;5,67;4,60;2,40;2,60;4,20;6,00;1,80;0,00
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;489;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;43;2;1;16;16;23;1;1;1;7,00;7,00;6,00;4,40;2,60;3,20;4,00;5,56;5,20;3,00
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;490;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;30;2;1;0,25;15;25;1;1;1;6,17;5,00;5,67;4,40;2,60;3,60;4,00;5,89;0,00;0,00
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;491;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;4;36;2;1;6;10;22;2;1;2;5,33;6,00;4,33;3,80;2,60;3,20;3,80;5,00;5,40;3,80
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;492;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;51;1;1;26;27;21;1;1;1;7,00;4,00;4,33;4,20;3,00;2,60;3,60;5,33;3,00;1,00
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;493;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;37;3;1;0,66;15;32;2;1;1;6,83;6,50;5,67;4,60;1,80;3,40;5,00;5,67;3,40;0,20
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;494;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;38;2;2;10;20;21;1;1;1;6,00;6,00;6,00;4,20;2,25;3,00;3,80;5,89;1,25;0,00
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;495;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;37;1;2;9;999;17;1;1;1;6,50;6,00;6,00;4,00;4,60;2,60;3,00;5,00;3,00;0,50
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;496;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;37;2;1;9;9;11;1;1;1;5,50;6,00;7,00;4,80;4,00;3,20;4,00;5,11;4,20;2,20
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;497;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;2;3;5;47;2;1;20;27;44;2;1;1;5,00;7,00;5,00;3,80;3,00;4,00;3,80;5,22;3,80;1,40
1,00;9;Passo Fundo;5;Colégio Salvatoriano Bom;498;203275;39737,73;0,776;0,20;2928,18;32;838;50;595226766,07;6,15;1;3;4;41;2;1;9;15;27;1;1;2;6,83;7,00;5,33;4,40;2,00;4,40;4,40;5,11;2,20;0,00
0,00;7;Ibirubá;6;Creche Central;320;20350;43296,75;0,765;2,13;4158,94;4;91;1;84634504,52;0,51;1;1;1;44;2;1;6;10;22;1;1;1;5,83;7,00;5,33;4,20;1,80;4,40;4,80;5,56;2,60;0,20
0,00;7;Ibirubá;6;Creche Central;321;20350;43296,75;0,765;2,13;4158,94;4;91;1;84634504,52;0,51;1;1;1;37;2;4;1;12;999;2;1;1;5,67;7,00;5,67;4,40;1,00;5,00;4,60;5,67;0,20;0,00
1,00;7;Ibirubá;6;Creche Central;320;20350;43296,75;0,765;2,13;4158,94;4;91;1;84634504,52;0,51;1;1;1;45;2;1;7;10;22;1;1;1;6,50;7,00;5,33;4,60;2,80;4,60;5,00;5,89;2,40;0,40
1,00;7;Ibirubá;6;Creche Central;321;20350;43296,75;0,765;2,13;4158,94;4;91;1;84634504,52;0,51;1;1;1;38;2;3;2;16;999;2;1;1;6,17;6,00;5,00;4,80;1,00;4,80;4,60;5,89;1,50;0,00
0,00;7;Ibirubá;7;Creche Gisla Kanitz Luft;322;20350;43296,75;0,765;2,13;4158,94;5;83;2;84634504,52;0,58;1;1;1;999;2;1;2;7;44;2;1;1;5,67;7,00;6,00;5,00;2,00;4,40;5,00;6,00;1,80;0,20
0,00;7;Ibirubá;7;Creche Gisla Kanitz Luft;323;20350;43296,75;0,765;2,13;4158,94;5;83;2;84634504,52;0,58;1;1;1;53;2;1;0;9;44;2;1;1;6,83;7,00;7,00;4,60;2,40;1,40;4,20;6,00;0,20;0,00
1,00;7;Ibirubá;7;Creche Gisla Kanitz Luft;322;20350;43296,75;0,765;2,13;4158,94;5;83;2;84634504,52;0,58;1;1;1;30;2;1;3;999;44;2;1;1;6,17;6,00;5,33;4,40;2,80;4,00;4,60;5,86;2,00;0,20
1,00;7;Ibirubá;7;Creche Gisla Kanitz Luft;323;20350;43296,75;0,765;2,13;4158,94;5;83;2;84634504,52;0,58;1;1;1;50;5;999;999;999;999;1;1;1;6,60;6,00;5,33;4,50;3,75;3,00;4,20;5,63;2,80;0,00
0,00;12;Tapejara;8;Creche Mãe Augusta Zanat;820;24111;34946,93;0,760;1,45;3337,30;6;75;12;80465628,82;1,02;1;1;1;33;2;1;1;8;40;2;1;1;6,00;3,50;6,00;4,20;2,20;4,60;3,80;5,22;3,00;0,00
0,00;12;Tapejara;8;Creche Mãe Augusta Zanat;821;24111;34946,93;0,760;1,45;3337,30;6;75;12;80465628,82;1,02;1;1;1;29;6;1;3;5;50;1;1;1;7,00;7,00;5,00;4,00;1,60;1,80;4,20;5,67;4,20;1,40
0,00;12;Tapejara;8;Creche Mãe Augusta Zanat;822;24111;34946,93;0,760;1,45;3337,30;6;75;12;80465628,82;1,02;1;1;1;42;1;1;11;11;6;1;1;2;6,00;6,50;5,00;4,20;3,00;2,40;3,60;5,67;0,60;0,00
0,00;12;Tapejara;8;Creche Mãe Augusta Zanat;823;24111;34946,93;0,760;1,45;3337,30;6;75;12;80465628,82;1,02;1;1;1;24;2;1;9;9;30;1;1;1;5,83;7,00;5,67;4,20;3,20;2,00;3,40;4,33;5,00;3,00
1,00;12;Tapejara;8;Creche Mãe Augusta Zanat;820;24111;34946,93;0,760;1,45;3337,30;6;75;12;80465628,82;1,02;1;1;1;55;999;1;23;999;30;1;1;1;5,33;5,50;6,00;4,00;3,80;3,40;2,40;5,78;3,80;0,00
1,00;12;Tapejara;8;Creche Mãe Augusta Zanat;821;24111;34946,93;0,760;1,45;3337,30;6;75;12;80465628,82;1,02;1;1;1;51;999;1;28;28;30;2;1;1;6,67;7,00;5,00;3,60;3,80;3,80;4,50;5,56;3,00;0,00
1,00;12;Tapejara;8;Creche Mãe Augusta Zanat;822;24111;34946,93;0,760;1,45;3337,30;6;75;12;80465628,82;1,02;1;1;1;43;1;1;12;12;6;1;1;1;5,33;5,50;4,00;3,40;3,40;2,80;3,20;5,13;2,20;0,20
1,00;12;Tapejara;8;Creche Mãe Augusta Zanat;823;24111;34946,93;0,760;1,45;3337,30;6;75;12;80465628,82;1,02;1;1;1;25;2;1;9;9;30;1;2;1;5,33;7,00;5,67;3,80;3,00;3,00;3,40;4,44;5,00;4,20
0,00;12;Tapejara;9;Creche Municipal Helena A;824;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;31;1;1;7;9;30;1;1;1;6,67;6,50;7,00;3,00;3,00;3,60;3,00;5,11;3,20;1,20
0,00;12;Tapejara;9;Creche Municipal Helena A;825;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;20;5;4;1;1;30;1;1;1;4,50;6,00;6,00;4,80;3,00;2,20;2,00;5,22;5,20;0,40
0,00;12;Tapejara;9;Creche Municipal Helena A;826;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;32;6;1;2;3;30;1;1;1;6,33;7,00;4,67;4,00;3,00;2,20;2,00;5,33;3,60;2,40
0,00;12;Tapejara;9;Creche Municipal Helena A;827;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;31;1;1;4;6;30;1;2;1;4,67;5,00;5,00;2,80;3,40;2,40;3,20;0,22;6,00;4,00
0,00;12;Tapejara;9;Creche Municipal Helena A;828;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;2;1;1;27;1;1;3;8;30;1;1;1;5,83;5,50;3,67;3,80;3,20;2,00;2,00;2,11;6,00;2,60
0,00;12;Tapejara;9;Creche Municipal Helena A;829;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;28;1;1;6;6;30;1;1;1;6,17;7,00;6,33;3,80;3,00;3,20;3,80;5,33;3,40;2,20
0,00;12;Tapejara;9;Creche Municipal Helena A;830;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;2;1;1;36;1;3;0;3;20;1;2;1;6,50;7,00;6,00;4,00;2,20;2,80;4,60;5,44;1,50;0,00
0,00;12;Tapejara;9;Creche Municipal Helena A;831;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;40;1;1;1;15;30;1;1;1;6,00;4,50;6,00;4,20;2,25;2,60;4,00;5,22;2,40;0,40
0,00;12;Tapejara;9;Creche Municipal Helena A;832;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;999;1;43;1;1;4;4;30;1;1;1;6,00;6,00;3,33;4,20;3,40;2,80;3,20;4,56;4,60;4,80
1,00;12;Tapejara;9;Creche Municipal Helena A;824;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;33;1;1;1;999;40;2;1;1;6,83;7,00;6,00;4,20;3,60;4,60;4,20;5,78;3,00;0,40
1,00;12;Tapejara;9;Creche Municipal Helena A;825;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;32;1;1;4;10;30;1;1;1;5,00;5,50;4,67;3,00;3,00;2,00;3,20;4,89;3,60;3,20
1,00;12;Tapejara;9;Creche Municipal Helena A;826;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;34;5;1;1;5;30;2;1;1;5,50;6,00;5,00;3,80;2,40;2,80;3,40;5,22;4,20;0,00
1,00;12;Tapejara;9;Creche Municipal Helena A;827;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;32;6;1;1;10;30;2;1;2;6,00;5,50;5,33;3,25;3,20;1,80;2,20;2,44;5,20;2,00
1,00;12;Tapejara;9;Creche Municipal Helena A;828;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;2;1;1;28;2;1;1;6;30;2;1;1;6,00;7,00;4,67;3,00;2,80;1,80;2,00;1,67;6,00;4,40
1,00;12;Tapejara;9;Creche Municipal Helena A;829;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;30;1;1;6;7;30;1;1;1;6,17;6,00;5,33;4,00;2,40;2,80;4,20;5,78;1,20;0,60
1,00;12;Tapejara;9;Creche Municipal Helena A;830;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;2;1;1;37;1;2;2;999;6;2;1;2;6,17;4,00;6,00;4,20;3,40;3,00;4,20;5,25;3,60;0,20
1,00;12;Tapejara;9;Creche Municipal Helena A;831;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;41;1;1;2;15;30;1;1;1;5,00;6,00;4,67;4,40;3,40;3,80;4,40;5,00;3,40;2,20
1,00;12;Tapejara;9;Creche Municipal Helena A;832;24111;34946,93;0,760;1,45;3337,30;9;124;17;80465628,82;1,53;1;1;1;44;1;1;5;5;30;1;1;1;5,50;5,00;4,00;4,20;3,20;3,20;3,40;3,11;5,20;1,60
0,00;7;Ibirubá;10;Creche Nona Olga;324;20350;43296,75;0,765;2,13;4158,94;5;72;1;84634504,52;0,51;1;1;1;30;2;4;3;9;40;2;1;1;5,83;4,00;5,00;3,60;2,80;3,00;3,60;4,78;2,20;0,60
0,00;7;Ibirubá;10;Creche Nona Olga;325;20350;43296,75;0,765;2,13;4158,94;5;72;1;84634504,52;0,51;1;1;1;48;1;4;28;28;999;2;1;1;5,67;7,00;6,00;4,60;4,00;4,20;3,80;5,78;2,40;0,00
0,00;7;Ibirubá;10;Creche Nona Olga;326;20350;43296,75;0,765;2,13;4158,94;5;72;1;84634504,52;0,51;2;1;1;38;2;1;3;14;40;1;1;1;6,17;6,00;6,00;4,60;2,20;3,60;2,80;5,56;3,40;1,80
1,00;7;Ibirubá;10;Creche Nona Olga;324;20350;43296,75;0,765;2,13;4158,94;5;72;1;84634504,52;0,51;1;1;1;31;2;1;4;10;20;1;1;1;5,67;4,50;3,67;3,60;3,00;2,40;3,00;2,75;2,60;2,00
1,00;7;Ibirubá;10;Creche Nona Olga;325;20350;43296,75;0,765;2,13;4158,94;5;72;1;84634504,52;0,51;1;1;1;49;2;1;4;30;999;2;1;1;5,50;7,00;6,00;4,40;3,40;4,20;3,33;5,44;2,00;0,40
1,00;7;Ibirubá;10;Creche Nona Olga;326;20350;43296,75;0,765;2,13;4158,94;5;72;1;84634504,52;0,51;2;1;1;39;2;1;4;15;44;1;1;1;6,17;6,50;5,00;4,60;3,60;3,20;3,80;5,56;2,20;0,60
0,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;499;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;57;2;1;3;35;40;1;1;1;5,67;6,50;6,33;4,60;4,00;3,60;4,60;5,78;0,80;0,00
0,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;500;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;42;2;1;10;10;40;2;1;1;5,17;6,00;5,33;4,20;3,40;4,20;3,40;6,00;1,20;0,00
0,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;501;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;2;1;2;49;3;1;24;25;15;1;1;1;5,00;6,00;6,00;4,20;2,80;2,25;3,40;3,89;3,80;0,60
0,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;502;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;52;2;1;12;32;999;2;1;1;6,00;7,00;6,00;4,40;1,80;4,00;3,80;5,56;2,60;1,40
0,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;503;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;49;2;1;13;29;15;1;1;1;6,17;3,50;6,00;4,40;3,60;2,80;3,60;5,33;3,80;0,80
0,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;504;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;48;2;1;7;30;20;1;2;1;6,33;7,00;6,00;4,20;3,40;3,40;3,60;5,00;1,20;0,40
0,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;505;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;55;2;1;6;8;40;1;1;1;5,33;6,00;5,67;3,80;2,20;3,60;3,40;5,67;1,40;1,00
1,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;499;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;59;2;1;5;35;40;1;1;1;6,67;7,00;7,00;3,80;3,40;3,80;4,20;5,22;1,80;0,20
1,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;500;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;43;2;1;12;12;40;2;1;1;5,83;5,50;6,00;4,80;4,20;4,20;3,80;5,89;2,20;0,00
1,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;501;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;2;1;2;51;2;1;8;30;15;1;1;1;4,67;6,00;6,67;2,80;2,40;2,80;2,60;5,00;2,80;2,00
1,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;502;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;54;999;1;16;999;40;2;1;1;6,67;6,50;6,67;4,80;1,40;3,80;4,80;5,78;0,80;0,40
1,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;503;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;51;2;1;14;999;20;1;1;1;6,00;6,00;6,00;4,00;4,20;3,40;3,60;4,33;3,80;1,20
1,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;504;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;50;2;1;8;31;20;1;1;1;5,60;6,00;5,67;3,80;2,80;3,80;3,20;4,67;2,20;0,40
1,00;9;Passo Fundo;11;E. M. E. F. Jardim Améri;505;203275;39737,73;0,776;0,20;2928,18;12;228;15;595226766,07;1,90;1;1;2;57;2;1;6;10;40;1;1;1;6,00;6,00;6,00;4,00;3,00;3,80;3,20;5,44;1,60;1,20
0,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;506;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;1;1;2;33;1;1;11;15;30;1;1;1;6,00;7,00;6,00;3,80;3,60;3,80;4,20;5,22;3,20;0,80
0,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;507;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;2;1;2;51;2;1;11;27;30;1;1;2;6,67;6,00;6,00;4,80;2,60;2,60;4,80;5,44;4,20;4,75
0,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;508;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;1;1;2;39;5;1;5;999;30;2;1;1;6,50;5,00;6,00;4,20;3,40;3,40;4,00;5,44;5,60;1,40
0,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;509;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;1;1;2;30;2;1;9;13;30;1;1;1;4,83;5,00;5,33;3,80;2,40;3,00;3,20;3,44;4,80;3,20
0,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;510;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;1;1;2;32;1;1;2;7;30;2;1;1;6,83;5,00;6,67;3,75;3,40;4,00;3,60;5,67;1,00;0,20
1,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;506;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;1;1;1;35;1;1;13;16;30;999;1;2;4,83;4,00;4,00;2,80;2,80;2,20;2,80;0,56;6,00;6,00
1,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;507;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;2;1;1;53;2;1;15;29;30;1;2;1;6,00;6,00;6,00;5,00;4,20;2,60;4,80;5,44;3,00;2,00
1,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;508;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;1;1;1;29;2;1;4;12;50;1;1;1;6,00;6,00;4,67;4,20;4,00;2,00;3,00;4,33;5,80;3,80
1,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;509;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;1;1;1;33;2;1;8;12;30;1;1;2;6,00;6,00;5,67;3,60;3,20;4,40;4,20;5,00;4,40;0,00
1,00;9;Passo Fundo;12;E. M. E. I. Sonho Encanta;510;203275;39737,73;0,776;0,20;2928,18;12;198;11;595226766,07;1,65;1;1;1;34;1;1;4;9;20;1;1;1;6,50;5,00;6,00;3,80;3,50;3,80;3,80;5,22;1,20;0,20
0,00;7;Ibirubá;13;E.E.E.B. General Osório;327;20350;43296,75;0,765;2,13;4158,94;23;427;28;84634504,52;3,59;2;1;4;31;2;1;4;6;43;1;1;1;7,00;3,00;6,00;4,60;2,20;2,80;3,20;5,44;0,40;0,00
0,00;7;Ibirubá;13;E.E.E.B. General Osório;328;20350;43296,75;0,765;2,13;4158,94;23;427;28;84634504,52;3,59;1;1;4;39;2;1;9;17;999;2;1;1;5,33;5,50;4,00;3,80;2,20;3,40;4,00;5,89;1,20;0,00
0,00;7;Ibirubá;13;E.E.E.B. General Osório;329;20350;43296,75;0,765;2,13;4158,94;23;427;28;84634504,52;3,59;1;1;4;42;2;1;17;23;60;2;1;1;5,00;5,00;4,00;4,40;3,00;4,20;4,00;5,00;3,00;0,40
0,00;7;Ibirubá;13;E.E.E.B. General Osório;330;20350;43296,75;0,765;2,13;4158,94;23;427;28;84634504,52;3,59;1;1;4;42;2;1;24;21;20;2;1;1;6,50;4,00;6,33;4,20;4,00;4,60;4,60;5,67;0,20;0,00
0,00;7;Ibirubá;13;E.E.E.B. General Osório;331;20350;43296,75;0,765;2,13;4158,94;23;427;28;84634504,52;3,59;2;1;4;52;2;1;13;20;22;1;1;1;7,00;7,00;5,00;4,60;2,60;3,00;4,00;5,00;4,80;2,00
0,00;7;Ibirubá;13;E.E.E.B. General Osório;332;20350;43296,75;0,765;2,13;4158,94;23;427;28;84634504,52;3,59;2;1;4;54;2;1;17;20;20;1;1;1;5,33;4,50;6,00;4,20;2,40;3,80;3,40;5,78;0,60;0,20
